wavelength,kabs,ksca,gsca,kext,Av
79.967878,117.51591,25.804619,0.012474152,143.320529,0.0119198752965414
80.126459,116.97259,25.618605,0.012474336,142.591195,0.0118592170615335
80.285354,116.42881,25.433587,0.012474205,141.862397,0.0117986034052975
80.444565,115.88558,25.249291,0.012474328,141.134871,0.0117380955404752
80.604091,115.34631,25.065537,0.012474782,140.411847,0.0116779621040685
80.763933,114.80798,24.883932,0.012475069,139.691912,0.0116180855777851
80.924093,114.26831,24.702739,0.012475961,138.971049,0.0115581318703445
81.08457,113.63614,24.52185,0.012474643,138.15799,0.0114905102814741
81.245365,112.91075,24.341849,0.012471159,137.252599,0.0114152095001421
81.40648,112.18572,24.162484,0.012467283,136.348204,0.0113399915554832
81.567913,111.46293,23.984078,0.012464896,135.447008,0.0112650396695762
81.729667,110.74183,23.807357,0.012461887,134.549187,0.0111903684802267
81.891742,110.02521,23.631321,0.012458882,133.656531,0.0111161268605722
82.054138,109.30711,23.456032,0.012456772,132.763142,0.0110418242777838
82.216856,108.58933,23.281456,0.012454622,131.870786,0.0109676076089343
82.379897,108.10304,23.119975,0.012460577,131.223015,0.0109137329156535
82.543261,107.80839,22.968056,0.012474077,130.776446,0.0108765920620128
82.706949,107.51073,22.816629,0.012487075,130.327359,0.0108392417879477
82.870961,107.21971,22.666395,0.012500678,129.886105,0.0108025429794044
83.035299,106.92699,22.516539,0.012513676,129.443529,0.0107657342209799
83.199963,106.62885,22.367236,0.012527366,128.996086,0.0107285206773269
83.364953,106.33644,22.219071,0.012539931,128.555511,0.0106918783407725
83.530271,106.03784,22.070129,0.012553804,128.107969,0.0106546565633538
83.695916,105.74333,21.924099,0.012567353,127.667429,0.0106180171377266
83.86189,105.42893,21.774559,0.01258004,127.203489,0.0105794315493
84.028193,104.98647,21.607412,0.012584482,126.593882,0.0105287309311081
84.194826,104.54237,21.441194,0.012589562,125.983564,0.010477971179508
84.361789,104.10094,21.275362,0.012594499,125.376302,0.0104274655934427
84.529083,103.66136,21.111536,0.012599669,124.772896,0.0103772807083926
84.696709,103.22259,20.948364,0.012605637,124.170954,0.0103272175832715
84.864668,102.78437,20.785633,0.01261177,123.570003,0.0102772368789766
85.032959,102.34662,20.623936,0.012617885,122.970556,0.0102273812613848
85.201584,101.91151,20.46398,0.01262401,122.37549,0.0101778900087171
85.370544,101.47721,20.304589,0.012630031,121.781799,0.0101285131139061
85.539839,101.07399,20.146624,0.01263822,121.220614,0.0100818397219995
85.709469,100.71088,19.991152,0.012645431,120.702032,0.0100387095939281
85.879436,100.35026,19.836301,0.012653658,120.186561,0.00999583820570577
86.04974,99.988438,19.682252,0.012662574,119.67069,0.00995293354974331
86.220381,99.630424,19.529815,0.012671395,119.160239,0.00991047967166005
86.391361,99.270057,19.37704,0.012681079,118.647097,0.00986780198485485
86.56268,98.912432,19.226055,0.012690424,118.138487,0.00982550122154568
86.734339,98.557703,19.076881,0.012699324,117.634584,0.00978359193636886
86.906338,98.201889,18.926856,0.01270999,117.128745,0.00974152163532966
87.078679,97.847485,18.77882,0.012719691,116.626305,0.00969973402691249
87.251361,97.568656,18.633577,0.012732659,116.202233,0.0096644642341478
87.424385,97.310265,18.490568,0.012745951,115.800833,0.00963108005689549
87.597753,97.050656,18.348077,0.012759796,115.398733,0.00959763766109789
87.771464,96.791538,18.206062,0.012773751,114.9976,0.00956427569006213
87.94552,96.532436,18.065092,0.012787846,114.597528,0.00953100196170715
88.119921,96.276029,17.925545,0.012802284,114.201574,0.00949807072473714
88.294668,96.019316,17.786492,0.012816751,113.805808,0.009465155123605
88.469761,95.763077,17.648084,0.012832271,113.411161,0.00943233258897596
88.645202,95.509926,17.510857,0.01284706,113.020783,0.00939986510430381
88.82099,95.223736,17.376065,0.012861063,112.599801,0.00936485230483187
88.997127,94.764693,17.244776,0.012873396,112.009469,0.00931575477586896
89.173614,94.307592,17.114392,0.012885113,111.421984,0.00926689403004664
89.35045,93.852681,16.985445,0.012897696,110.838126,0.00921833493945824
89.527637,93.399253,16.856874,0.012909982,110.256127,0.00916993046069225
89.705176,92.946754,16.72886,0.01292337,109.675614,0.00912164957158095
89.883066,92.49439,16.601524,0.012936708,109.095914,0.00907343629915154
90.06131,92.045616,16.475337,0.012950615,108.520953,0.00902561716627369
90.239906,91.597386,16.349904,0.012963961,107.94729,0.00897790598721266
90.418857,91.14956,16.225241,0.012978564,107.374801,0.00893029244896901
90.598163,90.65235,16.098921,0.012991242,106.751271,0.00887843386391137
90.777824,90.112984,15.973272,0.013003399,106.086256,0.00882312499835221
90.957842,89.574689,15.847601,0.013015431,105.42229,0.00876790337744162
91.138217,89.037543,15.722999,0.013027449,104.760542,0.00871286622615022
91.318949,88.503064,15.59948,0.013040389,104.102544,0.00865814095992285
91.50004,87.970572,15.476918,0.013052494,103.44749,0.00860366054426306
91.68149,87.43822,15.354752,0.013066644,102.792972,0.00854922470737509
91.863299,86.906971,15.233239,0.013080461,102.14021,0.00849493491586643
92.045469,86.380032,15.112984,0.013095522,101.493016,0.00844110821130082
92.228001,85.854841,14.993176,0.013111899,100.848017,0.00838746406345935
92.410894,85.37155,14.872487,0.013127507,100.244037,0.00833723143920211
92.59415,84.893976,14.752072,0.013144202,99.646048,0.00828749708252315
92.77777,84.418696,14.633027,0.013160992,99.051723,0.00823806745834407
92.961754,83.944088,14.514757,0.013177758,98.458845,0.00818875818021502
93.146102,83.47144,14.396756,0.013195563,97.868196,0.00813963428656803
93.330816,82.999574,14.280248,0.013212631,97.279822,0.00809069960319321
93.515896,82.52697,14.163652,0.01323081,96.690622,0.00804169622193495
93.701344,82.056574,14.048617,0.01324803,96.105191,0.00799300630595837
93.887159,81.589821,13.934829,0.013265776,95.52465,0.00794472308810526
94.073343,81.135169,13.820858,0.013284824,94.956027,0.00789743108257028
94.259896,80.729824,13.70782,0.013304274,94.437644,0.0078543175051996
94.446818,80.323178,13.595185,0.013324243,93.918363,0.00781112924175227
94.634112,79.919477,13.484481,0.013343337,93.403958,0.00776834651205751
94.821777,79.514222,13.373079,0.013364385,92.887301,0.00772537648498563
95.009814,79.111099,13.263106,0.013384637,92.374205,0.00768270262397055
95.198224,78.709685,13.153937,0.013405516,91.863622,0.00764023776753303
95.387007,78.305465,13.044984,0.013429941,91.350449,0.00759755750247797
95.576165,77.890402,12.934438,0.013493894,90.82484,0.00755384294338128
95.765698,77.474005,12.824736,0.013558933,90.298741,0.00751008763130289
95.955607,77.078744,12.715695,0.013624159,89.794439,0.00746814516155526
96.145892,76.699818,12.60794,0.013688736,89.307758,0.00742766821893111
96.336555,76.317369,12.500119,0.013754742,88.817488,0.00738689278150835
96.527596,75.939226,12.393524,0.013820536,88.33275,0.00734657743693204
96.719016,75.5615,12.287607,0.013885638,87.849107,0.00730635316279441
96.910815,75.186636,12.182985,0.013951413,87.369621,0.00726647462364642
97.102995,74.809684,12.078201,0.014016943,86.887885,0.00722640895346002
97.295556,74.435102,11.974886,0.014082666,86.409988,0.00718666257040982
97.488499,74.064314,11.872626,0.014147842,85.93694,0.00714731947553973
97.681824,73.690648,11.770513,0.014213807,85.461161,0.00710774924517369
97.875533,73.334248,11.669562,0.014279198,85.00381,0.0070697116595969
98.069625,72.977925,11.569358,0.014345023,84.547283,0.00703174260556484
98.264103,72.62159,11.469743,0.014411474,84.091333,0.00699382154024796
98.458966,72.267123,11.370277,0.014477319,83.6374,0.00695606822751086
98.654216,71.914758,11.272735,0.014543585,83.187493,0.00691864975457848
98.849853,71.56345,11.175097,0.014608919,82.738547,0.00688131120739183
99.045878,71.212106,11.078475,0.014674592,82.290581,0.00684405416616859
99.242292,70.864355,10.983299,0.014740916,81.847654,0.00680721621530203
99.439095,70.515032,10.887552,0.014806605,81.402584,0.00677020003251755
99.636288,70.173351,10.793392,0.014872913,80.966743,0.00673395141966796
99.833873,69.84087,10.700044,0.014939329,80.540914,0.00669853549835462
100.03185,69.513776,10.607871,0.015005415,80.121647,0.00666366533431862
100.23022,69.188897,10.516292,0.015071232,79.705189,0.00662902879298792
100.42898,68.862069,10.42463,0.015137611,79.286699,0.00659422325153719
100.62814,68.541444,10.334784,0.015203608,78.876228,0.00656008464510736
100.82769,68.21848,10.244863,0.01527023,78.463343,0.00652574526786565
101.02764,67.897839,10.156161,0.015336306,78.054,0.00649170047646307
101.22798,67.579158,10.068037,0.015402924,77.647195,0.00645786676887182
101.42872,67.259554,9.9803629,0.01546924,77.2399169,0.00642399371386089
101.62986,66.947868,9.8933624,0.015535615,76.8412304,0.0063908352166409
101.8314,66.6404,9.8076712,0.015601912,76.4480712,0.00635813642137139
102.03333,66.333619,9.7225244,0.015668743,76.0561434,0.00632554004083998
102.23567,66.029457,9.6377534,0.015734803,75.6672104,0.00629319273587915
102.43841,65.723373,9.5536141,0.015801653,75.2769871,0.0062607381175055
102.64155,65.421391,9.470666,0.015868216,74.892057,0.00622872373113741
102.8451,65.119987,9.3881235,0.015934689,74.5081105,0.00619679115014238
103.04904,64.819199,9.306173,0.016001875,74.125372,0.00616495903772263
103.2534,64.518914,9.2246704,0.016068321,73.7435844,0.00613320601103819
103.45815,64.236104,9.1472774,0.016109881,73.3833814,0.00610324816151448
103.66332,63.959317,9.0709538,0.016139155,73.0302708,0.00607388018229158
103.86889,63.686594,8.9963802,0.016167917,72.6829742,0.00604499574967193
104.07487,63.41343,8.9215716,0.016198583,72.3350016,0.00601605509457141
104.28125,63.140021,8.8471511,0.016228503,71.9871721,0.00598712634100493
104.48805,62.868259,8.7738726,0.01625893,71.6421316,0.00595842954675673
104.69525,62.598229,8.7011052,0.016289043,71.2993342,0.00592991930967842
104.90287,62.327409,8.6287258,0.016320455,70.9561348,0.00590137563852125
105.1109,62.059673,8.5572861,0.016351554,70.6169591,0.0058731666158793
105.31934,61.790548,8.4857134,0.016383309,70.2762614,0.00584483100948604
105.52819,61.524203,8.4151791,0.016414733,69.9393821,0.00581681297694036
105.73746,61.260613,8.3456072,0.016446538,69.6062202,0.00578910411813787
105.94715,60.99512,8.2759165,0.016478922,69.2710365,0.00576122710754274
106.15725,60.73295,8.2071866,0.016511759,68.9401366,0.00573370637781086
106.36776,60.46724,8.1382922,0.016545221,68.6055322,0.00570587754722042
106.57869,60.206399,8.0704131,0.016578323,68.2768121,0.00567853811003856
106.79005,59.946277,8.0035272,0.016611751,67.9498042,0.00565134107541846
107.00182,59.685937,7.9364478,0.016646744,67.6223848,0.00562410981661067
107.21401,59.426573,7.8703512,0.016680619,67.2969242,0.00559704146992645
107.42662,59.167951,7.8046302,0.016715339,66.9725812,0.00557006607330824
107.63965,58.911026,7.7392806,0.016750076,66.6503066,0.00554326270417441
107.85311,58.656319,7.6749409,0.016784726,66.3312599,0.00551672779738675
108.06699,58.40185,7.6110183,0.016819613,66.0128683,0.00549024737484055
108.28129,58.14767,7.5474168,0.016855884,65.6950868,0.00546381769391502
108.49602,57.894444,7.4841329,0.016891544,65.3785769,0.00543749377113546
108.71117,57.641955,7.4213496,0.016928868,65.0633046,0.00541127277874397
108.92675,57.390809,7.3595134,0.016964623,64.7503224,0.00538524225248184
109.14276,57.140812,7.2980472,0.017002407,64.4388592,0.00535933806046297
109.3592,56.891035,7.2368498,0.017039763,64.1278848,0.00533347452162258
109.57606,56.641519,7.1760805,0.017077272,63.8175995,0.00530766829478155
109.79336,56.393316,7.1156955,0.017115785,63.5090115,0.00528200323127897
110.01108,56.147261,7.0562713,0.01715386,63.2035323,0.00525659672465292
110.22924,55.901849,6.997054,0.017191438,62.898903,0.00523126090365778
110.44783,55.656839,6.9383231,0.017230474,62.5951621,0.00520599897031354
110.66686,55.414003,6.8805138,0.017269922,62.2945168,0.00518099449601041
110.88632,55.169444,6.8224951,0.017310281,61.9919391,0.00515582930525456
111.10621,54.927993,6.7653527,0.017349411,61.6933457,0.00513099548614153
111.32654,54.686444,6.7085112,0.017390071,61.3949552,0.00510617854208969
111.54731,54.447167,6.6525556,0.017428999,61.0997226,0.0050816242385295
111.76851,54.206904,6.5963854,0.017470529,60.8032894,0.00505697008184721
111.99016,53.968712,6.5411047,0.017511125,60.5098167,0.00503256214802679
112.21224,53.731839,6.4862634,0.017552098,60.2181024,0.00500830045919212
112.43476,53.494399,6.4316483,0.017593826,59.9260473,0.00498401042624284
112.65773,53.258242,6.3774163,0.017636489,59.6356583,0.00495985896174826
112.88113,53.022182,6.3226902,0.01769128,59.3448722,0.00493567447070464
113.10498,52.785852,6.2678935,0.017750565,59.0537455,0.00491146165218027
113.32928,52.550162,6.2133255,0.01780946,58.7634875,0.0048873210828706
113.55402,52.315197,6.1593073,0.017869792,58.4745043,0.00486328653784882
113.7792,52.081855,6.1059292,0.017929331,58.1877842,0.00483944021338394
114.00483,51.848445,6.0525898,0.0179901,57.9010348,0.0048155914520571
114.23091,51.616946,5.9999811,0.018050574,57.6169271,0.00479196239920322
114.45743,51.386254,5.9478237,0.018110798,57.3340777,0.00476843799834295
114.68441,51.157274,5.8964159,0.018170456,57.0536899,0.00474511832715564
114.91184,50.92808,5.8447798,0.018231558,56.7728598,0.00472176187016464
115.13971,50.700163,5.793998,0.01829245,56.494161,0.00469858267201017
115.36804,50.47333,5.7436683,0.018352379,56.2169983,0.00467553123029484
115.59682,50.246405,5.6935265,0.018413697,55.9399315,0.00465248776452022
115.82606,50.021985,5.6442693,0.018474543,55.6662543,0.00462972620957574
116.05575,49.796442,5.5948489,0.018535933,55.3912909,0.00460685768221276
116.28589,49.573775,5.5462015,0.018597129,55.1199765,0.0045842926398094
116.51649,49.351288,5.4978171,0.018658034,54.8491051,0.00456176444142828
116.74755,49.130777,5.4503577,0.018718924,54.5811347,0.00453947751733268
116.97907,48.909634,5.4025883,0.018780101,54.3122223,0.004517112247709
117.21105,48.690405,5.3557342,0.018841249,54.0461392,0.00449498228912842
117.44348,48.471524,5.3090034,0.01890237,53.7805274,0.00447289152826268
117.67638,48.252863,5.2627208,0.018963876,53.5155838,0.00445085634115688
117.90974,48.035506,5.2167144,0.019024854,53.2522204,0.0044289525782586
118.14356,47.819981,5.1714123,0.019087353,52.9913933,0.00440725975778374
118.37785,47.605104,5.125779,0.019150708,52.730883,0.00438559328535909
118.6126,47.392511,5.0808795,0.019213829,52.4733905,0.00436417780140009
118.84781,47.179836,5.0363182,0.019276896,52.2161542,0.00434278362542867
119.08349,46.968942,4.9924845,0.019339384,51.9614265,0.00432159808808967
119.31964,46.757353,4.9485303,0.019401859,51.7058833,0.00430034472614541
119.55626,46.547871,4.9053041,0.01946497,51.4531751,0.00427932714930955
119.79335,46.338471,4.8622723,0.019526962,51.2007433,0.00425833256048215
120.03091,46.130068,4.8196795,0.019589776,50.9497475,0.00423745740284192
120.26893,45.923357,4.7776301,0.019651371,50.7009871,0.00421676816196759
120.50743,45.71562,4.7354746,0.019713793,50.4510946,0.00419598476507166
120.74641,45.507307,4.6942116,0.019775163,50.2015186,0.00417522769127514
120.98585,45.298916,4.6530767,0.019836117,49.9519927,0.00415447478426307
121.22578,45.09146,4.6123609,0.019897322,49.7038209,0.00413383449686839
121.46617,44.885604,4.5722092,0.019958257,49.4578132,0.00411337419626491
121.70705,44.678741,4.5319259,0.020018688,49.2106669,0.00409281919903907
121.9484,44.474089,4.49232,0.020079101,48.966409,0.00407250442816493
122.19023,44.269661,4.4530528,0.020139258,48.7227138,0.00405223645668427
122.43254,44.067613,4.4143694,0.020198195,48.4819824,0.00403221498252433
122.67533,43.86406,4.3755017,0.020257469,48.2395617,0.00401205301038076
122.9186,43.662383,4.337395,0.020316466,47.999778,0.0039921103558142
123.16236,43.460518,4.2990714,0.020375041,47.7595894,0.00397213402597766
123.4066,43.262222,4.2617745,0.020433317,47.5239965,0.00395253991752478
123.65132,43.062691,4.2244051,0.020490822,47.2870961,0.00393283706514624
123.89653,42.86353,4.187281,0.020548566,47.050811,0.00391318538686901
124.14222,42.669196,4.1508292,0.020603438,46.8200252,0.00389399108180046
124.3884,42.477407,4.1145159,0.020655274,46.5919229,0.00387501996168371
124.63507,42.2857,4.0784996,0.020707404,46.3641996,0.00385608036275077
124.88223,42.094402,4.0427599,0.020759569,46.1371619,0.00383719778472447
125.12988,41.903679,4.0072582,0.020811334,45.9109372,0.00381838282338005
125.37802,41.715121,3.9724098,0.020862065,45.6875308,0.00379980225821587
125.62665,41.527073,3.9376915,0.02091205,45.4647645,0.00378127492975288
125.87578,41.339525,3.903213,0.020961996,45.242738,0.00376280912997532
126.12539,41.15241,3.8690671,0.021011345,45.0214771,0.00374440700465244
